"","1.1","1.2","1.3","1.4","1.5","2.2","2.3","2.4","2.5","2.6","3.1","3.2","3.3","3.4","4.1","4.2","5.1","5.2","5.3","5.4","6.2","6.3","6.4","6.5","7.2","7.3","7.4","7.5","8.1","8.2","12.2","12.3","13.1","13.2","16.2","16.3","17.1","17.2"
"Gadiformes",0,0,0,0,0,0.133333333333333,0,0.0476190476190476,0.0666666666666667,0,0,0,0.0666666666666667,0,0,0,0,0.0545454545454545,0,0.0145985401459854,0,0,0,0,0,0.0247641509433962,0,0,0.135761589403974,0,0,0,0.12,0.0087719298245614,0,0,0.0597014925373134,0
"Galaxiiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0
"Galliformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0.0145985401459854,0,0,0,0,0.0163934426229508,0.0400943396226415,0,0,0,0.0297619047619048,0,0,0.02,0,0,0,0,0
"Gobiiformes",0,0,0,0,0,0,0.0392156862745098,0.0476190476190476,0.0833333333333333,0,0.0714285714285714,0,0,0,0,0.107142857142857,0,0,0.0128205128205128,0.0583941605839416,0,0.05,0,0,0,0.0577830188679245,0.0416666666666667,0.027027027027027,0.0496688741721854,0.0357142857142857,0,0.0202702702702703,0,0.0087719298245614,0.0153846153846154,0,0.0149253731343284,0
"Gruiformes",0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0.0218978102189781,0,0,0,0,0,0.00471698113207547,0,0,0.0165562913907285,0,0,0,0,0,0,0,0,0
"Gymnophiona",0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.00235849056603774,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0
"Gymnotiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117924528301887,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanchiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0
"Holocentriformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614035087719298,0,0,0,0
"Kurtiformes",0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0.0510948905109489,0,0,0,0,0,0,0,0,0,0.0297619047619048,0,0,0,0.0087719298245614,0,0,0,0
"Labriformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0.0625,0,0,0,0,0.0035377358490566,0.0833333333333333,0.00540540540540541,0.00993377483443709,0.00595238095238095,0,0,0,0,0,0,0,0
"Lagomorpha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0204081632653061,0,0.0384615384615385,0,0,0,0,0,0,0.017688679245283,0.025,0.00540540540540541,0.00662251655629139,0,0.0206185567010309,0.00675675675675676,0.04,0.0087719298245614,0,0.0277777777777778,0,0
"Lamniformes",0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.0165094339622642,0,0,0,0,0,0,0,0,0,0,0,0
"Lampriformes",0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lophiiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0.00993377483443709,0,0,0,0.08,0,0,0,0,0
"Lutjaniformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.0165094339622642,0.108333333333333,0,0,0,0,0,0,0.0087719298245614,0,0,0,0
"Macroscelidea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436320754716981,0,0,0,0.0178571428571429,0,0,0,0,0,0,0,0
"Microbiotheria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0
"Monotremata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117924528301887,0,0,0,0,0,0,0,0,0,0,0,0
"Mugiliformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myctophiformes",0.02,0.525252525252525,1,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0.0218978102189781,0,0,0,0.0238095238095238,0,0.00117924528301887,0,0,0,0.00595238095238095,0,0.0202702702702703,0,0.0263157894736842,0.0692307692307692,0,0,0
"Myliobatiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636363636364,0,0.0072992700729927,0,0,0.05,0,0,0,0,0.0243243243243243,0,0,0,0,0,0,0.0153846153846154,0,0,0
"Notacanthiformes",0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ophidiiformes",0,0,0,0,0.570291262135922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0.05,0.261904761904762,0,0,0,0,0,0,0.0309278350515464,0.00675675675675676,0,0,0,0,0,0
"Osmeriformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0,0,0,0,0,0
"Passeriformes",0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0.00943396226415094,0,0.00540540540540541,0.0231788079470199,0.0119047619047619,0.0206185567010309,0.00675675675675676,0.02,0.0087719298245614,0.0153846153846154,0,0.0597014925373134,0
"Paucituberculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pelecaniformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117924528301887,0,0,0,0,0.0103092783505155,0,0,0,0,0,0,0
"Pempheriformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0
"Peramelemorphia",0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0027027027027027,0,0.00595238095238095,0,0,0,0.0175438596491228,0,0,0,0
"Perciformes",0,0,0,0,0.0147572815533981,0,0,0,0.05,0.125,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.225,0,0.0163934426229508,0.00117924528301887,0.00833333333333333,0.0162162162162162,0.00662251655629139,0.0119047619047619,0,0,0,0.0087719298245614,0.0153846153846154,0.111111111111111,0,0
"Percopsiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0.0297619047619048,0,0,0,0,0,0,0,0
"Perissodactyla",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0.0364963503649635,0,0,0,0,0,0,0,0.00540540540540541,0.0033112582781457,0,0,0,0.02,0.0263157894736842,0.0307692307692308,0,0,0
"Petromyzontiformes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027027027027027,0,0,0,0,0,0,0,0,0,0
"Pholidota",0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0,0,0,0,0,0,0,0,0,0,0
